grid_id,lat,lon,count,freq_5yr,freq_10yr,freq_20yr,total_damages,total_deaths,total_affected,avg_duration,top_month,monthly_dist,risk_slope,severity_score,severity_score_normalized,primary_admin1,unique_locations
35_-5,35,-5,1,1,1,1,0.0,0.0,900000.0,42.0,January,January:1,,-0.33,0.0,Tanger-Tetouan, Tanger-Tétouan
35_133,35,133,1,1,1,1,1600000.0,5.0,0.0,6.0,January,January:1,,4.21,71.15,Hiroshima, Hirosima
35_135,35,135,2,1,2,2,0.0,374.0,76000.0,104.0,May,May:1;July:1,,0.71,16.29,Hyogo," Hyoogo,  Kobe city "
35_137,35,137,1,0,0,1,0.0,62.0,3000.0,16.0,August,August:1,,0.26,9.19,Aichi,Aiti
35_138,35,138,1,1,1,1,0.0,3.0,490.0,2.0,August,August:1,,-0.13,3.08,Shizuoka, Kawanehoncho
35_33,35,33,2,0,0,2,0.0,7.0,450.0,42.0,June,June:1;July:1,,0.17,7.75,Larnaca," Larnaca, Nicosia province"
36_-86,36,-86,1,0,0,0,2000000.0,1260.0,0.0,119.0,June,June:1,,5.04,84.07,Tennessee, Tennessee
36_111,36,111,1,0,0,0,29000.0,24.0,100000.0,27.0,January,January:1,,3.21,55.46,Shanxi,Xinjiang Region
36_139,36,139,3,2,2,3,0.0,161.0,60487.0,26.0,July,July:2;August:1,0.0,0.74,16.65,Tokyo," Tokyo, Kumagaya , Tookyoo province"
36_140,36,140,1,1,1,1,0.0,5.0,3200.0,3.0,July,July:1,,-0.07,3.98,Chiba,Funabashi 
36_69,36,69,1,0,0,1,10.0,150.0,100000.0,20.0,January,January:1,,1.1,22.41,Baghlan, Baghlan provinces
37_-5,37,-5,2,0,0,1,280000.0,375.0,70.0,29.0,July,July:2,,4.48,75.27,Andalucia,"Andaloucia province, Andalusia"
37_30,37,30,1,0,0,1,0.0,2.0,50.0,57.0,June,June:1,,-0.17,2.44,Burdur,Burdur
37_69,37,69,1,0,0,1,0.0,177.0,100000.0,27.0,November,November:1,,0.41,11.5,Kunduz,Kunduz province
37_71,37,71,2,0,1,2,0.0,66.0,68.0,1.0,January,January:1;April:1,,0.47,12.47,Badakhshan,"Badakhshan, Badakhshan province"
38_-121,38,-121,1,0,0,1,0.0,164.0,0.0,32.0,July,July:1,,0.4,11.33,California,Modesto city 
38_-9,38,-9,1,0,0,1,0.0,462.0,0.0,88.0,June,June:1,,0.54,13.62,Setubal, Setubal
38_-92,38,-92,2,0,1,1,1100000.0,240.0,0.0,1.0,January,January:1;July:1,,4.82,80.72,Missouri," Missouri, St Louis"
38_114,38,114,1,0,0,1,0.0,7.0,3500.0,27.0,July,July:1,,-0.03,4.61,Hebei, Shijiazhuang district 
38_131,38,131,1,1,1,1,1600000.0,5.0,0.0,6.0,January,January:1,,4.21,71.15,Gyeongsangbuk-Do, Ulleungedo 
38_140,38,140,1,0,1,1,0.0,170.0,15000.0,6.0,July,July:1,,0.4,11.41,Yamagata, Yamagata
38_26,38,26,1,1,1,1,0.0,6.0,0.0,0.0,January,January:1,,-0.05,4.32,Aegean,Aegean Islands
38_69,38,69,1,0,1,1,840000.0,0.0,2000000.0,58.0,January,January:1,,3.77,64.14,Khatlon,Khatlon province
38_74,38,74,1,1,1,1,0.0,0.0,2500.0,58.0,January,January:1,,-0.33,0.0,Gorno-Badakhshan, Tokhtamish
39_-1,39,-1,2,0,0,2,0.0,940.0,0.0,44.5,June,June:1;December:1,,0.84,18.33,Comunidad Valenciana," Comunitat Valenciana,  Comunitat Valenciana provinces"
39_-106,39,-106,1,0,0,0,0.0,11.0,0.0,0.0,June,June:1,,0.03,5.51,Colorado, Colorado
39_-77,39,-77,1,1,1,1,0.0,0.0,0.0,8.0,January,January:1,,-0.33,0.0,Maryland, Maryland
39_-8,39,-8,1,0,1,1,0.0,0.0,0.0,1.0,November,November:1,,-0.33,0.0,Evora, Evora
39_-9,39,-9,1,0,0,1,280000.0,345.0,0.0,58.0,July,July:1,,4.26,71.95,Lisboa, Lisboa
39_127,39,127,1,1,1,1,0.0,0.0,13768.0,23.0,July,July:1,,-0.33,0.0,Hamgyong-Namdo,Kumya county 
39_16,39,16,2,0,0,2,0.0,12.0,50.0,28.5,June,June:1;July:1,,0.24,8.83,Calabria,Calabria
39_26,39,26,1,0,1,1,0.0,5.0,0.0,27.0,February,February:1,,-0.07,3.98,Aegean, Voreio Aigaio provinces
39_38,39,38,1,0,0,1,0.0,10.0,0.0,1.0,January,January:1,,0.01,5.32,Malatya,Aragpir city 
40_-3,40,-3,1,0,0,1,0.0,26.0,0.0,4.0,July,July:1,,0.14,7.31,Castilla-La Mancha, Castilla-La Mancha
40_-75,40,-75,1,0,0,0,0.0,40.0,0.0,0.0,December,December:1,,0.2,8.24,Pennsylvania, Philadelphia
40_-83,40,-83,1,0,1,1,0.0,22.0,0.0,3.0,July,July:1,,0.12,6.96,Ohio, Ohio
40_-86,40,-86,1,0,0,0,40000.0,0.0,0.0,0.0,December,December:1,,2.85,49.83,Indiana, Indiana
40_-89,40,-89,1,0,0,0,0.0,80.0,0.0,27.0,July,July:1,,0.3,9.75,Illinois,Illinois state
40_116,40,116,2,0,0,0,0.0,120.0,180.0,13.5,July,July:1;August:1,,0.55,13.78,Beijing,Beijing
40_20,40,20,1,0,0,1,0.0,2.0,50.0,57.0,June,June:1,,-0.17,2.44,Peloponnese; Western Greece And The Ionian Islands,kerkyras district
40_43,40,43,2,0,0,2,1000.0,11.0,300.0,44.5,June,June:1;December:1,,2.3,41.13,Agri," Agri, Agri"
40_45,40,45,1,1,1,1,0.0,0.0,12000.0,89.0,December,December:1,,-0.33,0.0,Erevan,Yerevan province
40_50,40,50,1,0,1,1,0.0,5.0,0.0,27.0,February,February:1,,-0.07,3.98,Absheron,Baku district 
40_69,40,69,1,0,1,1,0.0,45.0,68.0,1.0,January,January:1,,0.22,8.5,Leninabad, Sogd
41_-8,41,-8,1,0,1,1,0.0,1.0,0.0,27.0,January,January:1,,-0.23,1.54,Porto,Porto
41_20,41,20,2,0,0,2,0.0,5.0,50.0,42.0,June,June:1;July:1,,0.13,7.11,Durres," Lushnjë, Durres district"
41_21,41,21,3,1,2,3,0.0,7.0,8850.0,30.0,February,February:1;June:1;December:1,0.0,0.31,9.97,Bitola," Bitola, Belcista district, Bitola province"
41_23,41,23,1,0,0,1,3000.0,27.0,176.0,27.0,July,July:1,,2.55,45.04,Macedonia And Thrace, Kentriki Makedonia
41_29,41,29,2,0,0,1,0.0,59.0,0.0,13.5,March,March:1;December:1,,0.45,12.22,Istanbul," Bayrampasa distrcits , Istanbul"
42_-3,42,-3,1,0,0,0,824300.0,0.0,0.0,0.0,April,April:1,,3.76,64.05,La Rioja,Rioja
42_-9,42,-9,1,0,0,1,0.0,940.0,0.0,57.0,June,June:1,,0.64,15.2,Viana Do Castelo, Viana Do Castelo
42_13,42,13,1,0,1,1,0.0,0.0,0.0,1.0,November,November:1,,-0.33,0.0,Lazio, Roma district 
42_19,42,19,1,0,1,1,0.0,5.0,0.0,27.0,February,February:1,,-0.07,3.98,Bar, Bar provinces
42_20,42,20,2,1,2,2,0.0,11.0,230000.0,29.0,January,January:2,,0.23,8.65,Diber,"Peshkopi, Puke"
42_21,42,21,2,0,1,2,0.0,20.0,230000.0,42.5,January,January:1;December:1,,0.31,9.89,Prizren," Skopje provinces,  Suhareka cities "
42_22,42,22,2,1,1,2,0.0,9.0,0.0,13.5,January,January:1;July:1,,0.2,8.24,Kocani," Kocani,  Stip"
42_23,42,23,1,0,1,1,0.0,10.0,0.0,27.0,January,January:1,,0.01,5.32,Sofia, Samokov
42_25,42,25,1,0,0,1,0.0,2.0,50.0,57.0,June,June:1,,-0.17,2.44,Smolyan, Smoljan
42_27,42,27,1,0,0,1,0.0,0.0,0.0,32.0,December,December:1,,-0.33,0.0,Burgas,Burgas
43_-76,43,-76,5,1,1,3,1200000.0,323.0,0.0,13.2,July,July:3;August:1;December:1,0.0,5.23,87.14,New York," N-York,  New York, New York, New York province"
43_18,43,18,1,0,0,1,0.0,2.0,50.0,57.0,June,June:1,,-0.17,2.44,Federacija Bosna I Hercegovina, Capljina cities 
43_22,43,22,3,0,2,3,0.0,11.0,70.0,22.67,February,February:1;July:1;December:1,,0.37,10.87,Jablanicki," Leskovac city ,  Medvela,  Pcinjski"
43_23,43,23,2,0,1,2,0.0,6.0,323.0,17.5,January,January:1;November:1,,0.15,7.45,Montana," Tran district , Montana"
43_24,43,24,2,0,0,2,50.0,7.0,0.0,42.0,January,January:1;June:1,,1.35,26.24,Sofia,"Sofia, Sofia province"
43_25,43,25,1,0,1,1,0.0,5.0,0.0,27.0,February,February:1,,-0.07,3.98,Gabrovo, Sevlievo district 
43_3,43,3,4,0,1,4,280000.0,352.0,0.0,29.5,February,February:1;July:1;November:1;December:1,-0.3731,4.72,79.08,Occitanie," Midi-Pyrenees,  Midi-Pyrénées provinces"
43_75,43,75,2,0,1,2,0.0,27.0,50.0,2.0,October,October:1;December:1,,0.35,10.53,Biskek,"Bishkek, Bishkek province"
44_-73,44,-73,1,0,1,1,0.0,0.0,0.0,3.0,December,December:1,,-0.33,0.0,Vermont, Vermont provinces
44_11,44,11,1,0,0,1,280000.0,345.0,0.0,58.0,July,July:1,,4.26,71.95,Toscana, Firenze district 
44_18,44,18,2,0,2,2,0.0,6.0,10000.0,27.0,January,January:1;February:1,,0.15,7.45,Federacija Bosna I Hercegovina," Stari Grad,  Zenica city "
44_20,44,20,1,0,1,1,0.0,3.0,0.0,27.0,January,January:1,,-0.13,3.08,Kolubarski, Valjevo city 
44_21,44,21,1,0,1,1,0.0,2.0,0.0,9.0,December,December:1,,-0.17,2.44,Rasinski,Krusevac city 
44_22,44,22,1,0,0,1,0.0,0.0,0.0,32.0,December,December:1,,-0.33,0.0,Zajecarski, Zajecarski
44_24,44,24,1,0,0,1,0.0,2.0,50.0,57.0,June,June:1,,-0.17,2.44,Olt, Olt
44_25,44,25,1,0,1,1,0.0,5.0,0.0,27.0,February,February:1,,-0.07,3.98,Teleorman, Teleorman
44_26,44,26,5,1,1,5,0.0,145.0,600.0,9.0,July,January:1;July:2;December:2,0.0,0.92,19.55,Bucharest,"Bucarest province, Bucuresti, Bucuresti province, Bucuresti provinces"
44_27,44,27,1,0,1,1,0.0,3.0,0.0,14.0,December,December:1,,-0.13,3.08,Silistra, Silistra
44_9,44,9,1,0,0,1,0.0,0.0,0.0,32.0,December,December:1,,-0.33,0.0,Liguria, Liguria
45_-69,45,-69,1,0,0,1,0.0,3.0,0.0,3.0,January,January:1,,-0.13,3.08,Maine, Maine
45_-90,45,-90,2,0,0,1,0.0,726.0,0.0,13.5,July,July:1;August:1,,0.81,17.76,Wisconsin," Wisconsin,  Wisconsin provinces"
45_14,45,14,1,0,0,1,240000.0,40.0,200.0,27.0,June,June:1,,3.92,66.49,Primorsko-Goranska, Rijeka city 
45_16,45,16,1,0,1,1,0.0,5.0,0.0,27.0,February,February:1,,-0.07,3.98,Sisacko-Moslavacka, Sisak-moslavia
45_17,45,17,1,0,1,1,0.0,2.0,0.0,9.0,December,December:1,,-0.17,2.44,Repuplika Srpska,Banja Luka district 
45_20,45,20,4,2,3,3,0.0,45.0,13000.0,8.0,January,January:3;July:1,0.0,0.67,15.58,Grad Beograd," Novi Sad city ,  Zrenjanin city , Belgrade, Belgrade "
45_21,45,21,1,0,0,1,0.0,2.0,50.0,57.0,June,June:1,,-0.17,2.44,Juzno-Banatski, Juzno-banatski
45_22,45,22,1,0,1,1,0.0,1.0,0.0,27.0,January,January:1,,-0.23,1.54,Caras-Severin, Caras-severin
45_27,45,27,1,0,0,1,0.0,0.0,0.0,32.0,December,December:1,,-0.33,0.0,Ialomita, Ialomita
45_34,45,34,1,0,0,1,85000.0,0.0,0.0,10.0,May,May:1,,3.08,53.37,Crimea, Krym
45_9,45,9,3,0,3,3,0.0,17.0,0.0,11.67,February,February:1;August:1;December:1,0.0,0.43,11.77,Lombardia," Milano district , Milano district "
46_0,46,0,1,0,0,0,772000.0,0.0,0.0,1.0,April,April:1,,3.74,63.74,Nouvelle-Aquitaine, Cognac
46_101,46,101,1,1,1,1,0.0,0.0,264000.0,58.0,January,January:1,,-0.33,0.0,Bayanhongor, Bayankhongor
46_14,46,14,1,1,1,1,0.0,1.0,50000.0,2.0,January,January:1,,-0.23,1.54,Notranjsko-kraska,Notranjsko-kraska province
46_15,46,15,1,0,0,1,280000.0,345.0,0.0,58.0,July,July:1,,4.26,71.95,Spodnjeposavska, Spodnjeposavska
46_16,46,16,4,0,2,4,280000.0,350.0,0.0,28.25,December,July:1;December:3,0.0,4.72,79.07,Grad Zagreb," Zagreb provinces, Cakovec city "
46_22,46,22,2,0,1,2,0.0,5.0,0.0,14.0,July,July:1;December:1,,0.13,7.11,Arad, Arad
46_28,46,28,1,0,0,1,0.0,26.0,200.0,29.0,June,June:1,,0.14,7.31,Galati, Galati
46_5,46,5,2,0,2,2,0.0,3.0,200.0,0.5,January,January:1;November:1,,0.07,6.21,Auvergne-Rhone-Alpes," Auvergne, Lyon city "
46_6,46,6,1,0,1,1,0.0,0.0,0.0,1.0,November,November:1,,-0.33,0.0,Geneve,Geneve province
46_9,46,9,1,0,0,1,0.0,0.0,0.0,32.0,December,December:1,,-0.33,0.0,Ticino, Ticino
47_-120,47,-120,2,0,1,1,0.0,171.0,0.0,23.0,June,June:2,,0.6,14.56,Washington,"District of Columbia, Washigton"
47_10,47,10,2,0,1,2,280000.0,350.0,0.0,42.5,February,February:1;July:1,,4.47,75.12,Graubunden," Voralberg, Graubunden"
47_13,47,13,1,0,0,1,0.0,0.0,0.0,32.0,December,December:1,,-0.33,0.0,Salzburg, Salzburg
47_14,47,14,1,0,0,1,0.0,2.0,50.0,57.0,June,June:1,,-0.17,2.44,Karnten, Karnten
47_15,47,15,1,0,1,1,0.0,2.0,0.0,1.0,December,December:1,,-0.17,2.44,Steiermark,Steiermark province
47_18,47,18,1,0,0,1,0.0,2.0,50.0,57.0,June,June:1,,-0.17,2.44,Veszprem, Veszprem
47_19,47,19,1,0,0,1,0.0,81.0,0.0,27.0,December,December:1,,0.3,9.78,Bacs-Kiskun,Bacs-kiskun
47_21,47,21,1,0,1,1,0.0,10.0,0.0,27.0,January,January:1,,0.01,5.32,Bekes,Battonya city 
47_27,47,27,1,0,0,1,0.0,60.0,1700.0,0.0,November,November:1,,0.26,9.12,Iasi,Jasi
47_29,47,29,1,0,0,1,0.0,0.0,0.0,32.0,December,December:1,,-0.33,0.0,Chisinau,Chisinau province
47_32,47,32,1,1,1,1,0.0,21.0,0.0,2.0,January,January:1,,0.11,6.86,Mykolayiv, Mykolayivs'ka
47_34,47,34,1,0,1,1,0.0,1.0,0.0,27.0,January,January:1,,-0.23,1.54,Kherson,Khersons'ka province
47_7,47,7,2,0,1,2,280000.0,348.0,0.0,36.0,July,July:1;December:1,,4.47,75.1,Jura," Jura,  Neuchâtel"
