grid_id,lat,lon,count,freq_5yr,freq_10yr,freq_20yr,total_damages,total_deaths,total_affected,avg_duration,top_month,monthly_dist,risk_slope,severity_score,severity_score_normalized,primary_admin1,unique_locations
-10_151,-10,151,2,0,1,1,2501500.0,16.0,47340.0,1.5,February,February:1;May:1,,0.27,31.68,Milne Bay,"Kitava, Milne Bay"
-10_160,-10,160,5,1,2,2,20000.0,109.0,239500.0,0.0,January,January:2;March:1;May:1;November:1,0.0,0.67,45.34,Guadalcanal," Guadalcana, Guadalcanal"
-10_57,-10,57,1,0,0,0,0.0,1.0,351.0,0.0,December,December:1,,-0.54,3.94,Agalega Islands,Agalega Islands
-11_-37,-11,-37,1,0,0,0,0.0,10.0,100.0,0.0,June,June:1,,-0.26,13.64,Sergipe,Aracaju
-12_160,-12,160,1,0,0,1,0.0,0.0,275.0,2.0,January,January:1,,-0.65,0.0,Rennell And Bellona,Bellona Island
-12_169,-12,169,4,0,0,2,0.0,0.0,1910.0,0.33,March,March:1;June:1;December:1,0.0,-0.39,9.03,Temotu,"Tikopia, Tikopia Island"
-12_34,-12,34,1,0,0,1,0.0,11.0,8.0,0.0,December,December:1,,-0.24,14.13,Mzimba,Mzimba
-12_39,-12,39,1,0,1,1,0.0,77.0,85015.0,0.0,February,February:1,,0.07,24.78,Cabo Delgado,Cabo Delgado
-12_43,-12,43,1,0,0,0,5568.0,2.0,35000.0,0.0,February,February:1,,-0.27,13.02,Njazidja,Grande Comore
-12_44,-12,44,5,1,1,2,37236.0,57.0,89863.0,0.8,January,January:3;March:1;April:1,0.0,0.58,42.19,Mwali,"Anjouan, Fomboni, Moheli"
-13_48,-13,48,1,0,1,1,0.0,0.0,400.0,1.0,March,March:1,,-0.65,0.0,Antsiranana,Nosy Be
-13_49,-13,49,1,0,0,1,0.0,20.0,526200.0,0.0,May,May:1,,-0.15,17.32,Antsiranana,Ambilobe
-14_-170,-14,-170,1,0,0,1,0.0,0.0,0.0,0.0,February,February:1,,-0.65,0.0,Manu'a,Manu'a
-14_-172,-14,-172,6,0,0,1,644338.0,31.0,401064.0,0.5,January,January:3;February:2;December:1,0.0,0.59,42.57,A'ana,"A'Ana, Fa'Asaleleaga"
-14_167,-14,167,1,0,1,1,2500000.0,1.0,7300.0,3.0,February,February:1,,-0.2,15.51,Torba,Torres Island group
-14_48,-14,48,3,0,0,2,250200.0,375.0,988311.0,1.67,March,March:2;December:1,0.0,0.82,50.32,Antsiranana,"Ambajana, Ambanja"
-14_50,-14,50,1,0,0,1,0.0,3.0,0.0,0.0,April,April:1,,-0.42,7.88,Antsiranana,Sambava district
-15_167,-15,167,3,0,0,0,1000.0,4.0,4700.0,0.0,January,January:1;February:1;December:1,0.0,-0.03,21.41,Sanma,"Santo, West Espiritu Santo, West Santo"
-15_168,-15,168,5,2,2,4,2000.0,17.0,76324.0,1.2,March,January:1;February:1;March:2;April:1,0.0,0.32,33.24,Penama,"Ambae, East Ambae, NW Ambae, Penama, Pentecost"
-15_39,-15,39,2,0,0,1,0.0,13.0,105750.0,0.0,November,November:1;December:1,,-0.1,19.01,Nampula,"Nampula, Nampula province"
-15_50,-15,50,5,0,1,3,250000.0,185.0,554791.0,11.6,February,January:1;February:2;April:1;December:1,0.0,0.82,50.32,Antsiranana,"Andapa, Antalaha"
-16_-174,-16,-174,4,0,0,3,203800.0,1.0,43163.0,0.0,January,January:2;February:1;December:1,0.0,0.01,22.58,Niuas,"Niuafo'ou, Niuafoou, Niuatoputapu, Nuiatoputapu islands"
-16_168,-16,168,2,1,1,2,0.0,1.0,2564.0,2.5,February,February:1;May:1,,-0.42,7.94,Malampa," Malampa, Lopevi Island"
-16_179,-16,179,2,2,2,2,650000.0,45.0,629808.0,1.5,February,February:1;April:1,,0.41,36.28,Northern," Labasa,  Macuata districts "
-16_36,-16,36,1,0,0,1,0.0,5.0,350.0,0.0,November,November:1,,-0.36,10.19,Zambezia,Milange
-16_40,-16,40,2,0,1,2,0.0,23.0,369672.0,0.5,March,March:1;April:1,,-0.01,22.07,Nampula,"Angoche, Zngoche"
-16_46,-16,46,1,0,1,1,0.0,12.0,8613.0,0.0,January,January:1,,-0.23,14.59,Mahajanga,Boeny
-16_49,-16,49,2,0,0,2,240000.0,81.0,215198.0,2.0,March,March:2,,0.48,38.79,Toamasina,"Analajirofo, Sainte-Marie Island"
-17_-152,-17,-152,1,0,0,0,21000.0,1.0,5050.0,0.0,April,April:1,,-0.31,11.76,Iles Sous-le-Vent,Moorea/Tetisura
-17_-66,-17,-66,1,0,1,1,0.0,0.0,6655.0,1.0,November,November:1,,-0.65,0.0,Tarija,Cercado
-17_-71,-17,-71,1,0,0,1,0.0,59.0,86682.0,27.0,July,July:1,,0.03,23.29,Moquegua, Moquegua
-17_146,-17,146,1,0,0,1,90000.0,1.0,200.0,15.0,February,February:1,,-0.28,12.9,Queensland,Cairns
-17_155,-17,155,1,0,0,0,20000.0,1.0,3000.0,0.0,December,December:1,,-0.31,11.72,Northern,Taveuni
-17_168,-17,168,5,0,0,0,25000.0,48.0,48000.0,0.2,January,January:2;February:1;March:1;April:1,-0.4536,0.54,40.92,Shefa,"Efate, Tongoa"
-17_179,-17,179,2,0,0,1,30000.0,17.0,31150.0,0.0,January,January:1;April:1,,0.18,28.53,Northern,Bua
-17_31,-17,31,1,1,1,1,0.0,5.0,350.0,2.0,January,January:1,,-0.36,10.19,Mashonaland Central, Mashonaland West
-17_35,-17,35,1,0,1,1,0.0,0.0,300.0,0.0,January,January:1,,-0.65,0.0,Nsanje,Nsanje district
-17_37,-17,37,1,0,1,1,0.0,0.0,3376.0,10.0,March,March:1,,-0.65,0.0,Zambezia,Zambezia
-17_47,-17,47,1,0,0,0,0.0,36.0,250000.0,0.0,February,February:1,,-0.05,20.54,Mahajanga,Mahajanga
-17_48,-17,48,1,0,1,1,5000.0,15.0,64918.0,0.0,April,April:1,,0.0,22.46,Toamasina,Amparafaravola
-17_49,-17,49,3,1,2,2,0.0,42.0,213377.0,3.33,January,January:2;March:1,0.0,0.17,28.23,Toamasina," Soanierana Ivongo, Fenerive, Fenoarivo Atsinanana"
-18_-114,-18,-114,5,0,0,2,2503.0,54.0,70101.0,0.4,March,January:1;March:2;April:1;December:1,0.3387,0.51,39.77,Eastern,"Cikobia, Lau Islands, Lau group, Southern Lau group"
-18_-149,-18,-149,1,0,1,1,11000.0,1.0,3411.0,0.0,February,February:1,,-0.33,11.25,Iles Du Vent, Moorea
-18_-174,-18,-174,2,1,1,1,600500.0,47.0,548558.0,0.5,February,February:1;March:1,,0.41,36.46,Vava'u,"Vava'u Ha'Apai, VavaÕu Isl."
-18_146,-18,146,1,0,1,1,2500000.0,1.0,7300.0,3.0,February,February:1,,-0.2,15.51,Queensland,Cardwell
-18_168,-18,168,2,0,0,0,6000.0,4.0,13155.0,0.0,March,March:2,,-0.07,19.98,Shefa,"North Efate, Port Vila"
-18_178,-18,178,18,2,5,9,367083.0,152.0,676303.0,0.94,January,January:6;March:6;April:3;November:1;December:2,-0.0573,1.13,60.87,Western,"Ba, Lautoka, Nadi, Naitasiri, Suva, Viti Levu Isl., Western, Yasawa & Mamanuca group"
-18_37,-18,37,2,0,1,1,0.0,100.0,4300.0,0.0,January,January:1;March:1,,0.23,30.25,Zambezia,"Quelimane, Quelimane city"
-18_48,-18,48,3,0,1,1,235000.0,234.0,622022.0,5.0,February,February:1;March:1;December:1,0.0,0.74,47.6,Toamasina,"Ambatondrazaka, Countrywide"
-18_49,-18,49,1,0,0,0,0.0,7.0,10050.0,27.0,January,January:1,,-0.31,11.83,Toamasina, Tamatave 
-19_-43,-19,-43,1,0,0,0,0.0,22.0,3000.0,0.0,September,September:1,,-0.13,17.83,Minas Gerais,Ipatinga
-19_122,-19,122,1,0,0,1,0.0,0.0,750.0,0.0,December,December:1,,-0.65,0.0,Western Australia,Bidyadanga
-19_133,-19,133,3,1,1,2,978000.0,67.0,46898.0,4.67,February,February:1;March:1;December:1,0.0,0.56,41.67,Northern Territory,"Darwin, Northern territory"
-19_169,-19,169,2,0,1,2,0.0,0.0,34400.0,0.5,January,January:1;March:1,,-0.54,4.0,Tafea,"North Tanna, Tafea province"
-19_178,-19,178,1,0,0,0,0.0,59.0,5000.0,0.0,December,December:1,,0.03,23.29,Eastern,Kadavu
-19_33,-19,33,3,0,1,2,0.0,263.0,2525010.0,0.0,March,January:1;March:2,0.0,0.47,38.55,Manica,"Chimolo provinciale, Manica"
-19_46,-19,46,1,0,1,1,0.0,77.0,85015.0,0.0,February,February:1,,0.07,24.78,Antananarivo,Kelilalina
-19_47,-19,47,2,1,1,2,20000.0,113.0,478543.0,6.0,January,January:1;March:1,,0.48,38.71,Antananarivo," Itasy, Antananarivo"
-19_48,-19,48,2,0,0,1,259000.0,237.0,854937.0,11.5,February,February:1;December:1,,0.66,44.91,Antananarivo,"Ambatolampy, Antananarivo"
-19_49,-19,49,2,0,1,2,100000.0,124.0,412370.0,0.5,February,February:1;May:1,,0.53,40.5,Toamasina,Vatomandry
-1_18,-1,18,1,0,0,1,0.0,11.0,73.0,0.0,October,October:1,,-0.24,14.13,Equateur,Equateur province
-1_29,-1,29,1,0,0,1,0.0,3.0,75066.0,0.0,March,March:1,,-0.42,7.88,Nord-Kivu,North Kivu
-20_-175,-20,-175,6,2,3,4,35600.0,4.0,18382.0,1.5,January,January:3;April:1;December:2,0.0,0.22,29.74,Ha'apai," Ha'apai islands , Ha'Apai Island, Ha'apai Island, Ha'api Island Group, Haapai Island, Uiha Island"
-20_149,-20,149,1,0,1,1,0.0,1.0,0.0,0.0,March,March:1,,-0.54,3.94,Queensland,Whitsunday
-20_164,-20,164,1,0,0,0,0.0,0.0,0.0,0.0,March,March:1,,-0.65,0.0,Nord,Belep
-20_33,-20,33,1,0,0,1,0.0,10.0,162770.0,0.0,February,February:1,,-0.26,13.64,Manicaland,Chimanimani
-20_35,-20,35,1,0,0,1,0.0,3.0,4017.0,0.0,October,October:1,,-0.42,7.88,Sofala,Beira
-20_49,-20,49,1,1,1,1,0.0,73.0,161318.0,3.0,January,January:1,,0.06,24.48,Toamasina, Mahanoro
-20_58,-20,58,4,1,1,2,385400.0,14.0,859608.0,2.0,January,January:2;February:2,0.0,0.36,34.54,Port Louis," Pamplemousse, Flacq, Port Louis"
-20_63,-20,63,8,0,0,0,5973.0,2.0,88540.0,9.0,February,January:2;February:3;December:1,0.05,0.16,27.91,Rodriguez,"Rodigues Island, Rodrigues Island, Rodriguez Isl., Rodriguez Island, Rodrogues Isl."
-21_-175,-21,-175,5,2,2,2,22300.0,9.0,241514.0,0.8,March,February:1;March:2;April:1;May:1,-0.244,0.28,31.79,Tongatapu," HaÕapai and Eua islands,  Tongatapu, 'Eua, Tonatapu  Island, Tongatapu"
-21_117,-21,117,1,0,0,1,196300.0,0.0,1.0,1.0,July,July:1,,-0.37,9.57,Western Australia,Roeburne
-21_149,-21,149,1,1,1,1,2700000.0,12.0,45000.0,10.0,March,March:1,,0.11,26.22,Queensland, Mackay
-21_165,-21,165,2,0,0,0,0.0,3.0,0.0,0.0,June,June:1,,-0.31,11.88,Nord," Poindimie, Norden"
-21_166,-21,166,1,0,0,0,0.0,1.0,2000.0,0.0,February,February:1,,-0.54,3.94,Nord,Houailou 
-21_167,-21,167,1,0,0,0,0.0,0.0,0.0,0.0,January,January:1,,-0.65,0.0,Iles Loyaute,Ouvea
-21_28,-21,28,2,2,2,2,189000.0,282.0,115023.0,45.5,January,January:1;December:1,,0.68,45.65,Matabeleland South," Matobo, Mangwe"
-21_48,-21,48,4,0,0,1,5000.0,128.0,105699.0,0.0,January,January:1;February:1;March:1;December:1,0.0,0.61,43.36,Fianarantsoa,"Manajary, Mananjary, Nosy Varika"
-21_55,-21,55,1,0,0,0,2000.0,10.0,4000.0,0.0,February,February:1,,-0.08,19.61,Saint-Denis,Saint Denis
-21_56,-21,56,1,1,1,1,0.0,0.0,30000.0,6.0,January,January:1,,-0.65,0.0,Saint-Pierre,Saint-Pierre
-22_-49,-22,-49,5,1,2,3,230000.0,19.0,21628.0,1.2,September,May:2;September:3,-0.4773,0.44,37.57,Sao Paulo,Sao Paulo
-22_-54,-22,-54,1,0,0,0,0.0,36.0,45000.0,0.0,July,July:1,,-0.05,20.54,Mato Grosso Do Sul,Ivinhema
-22_-67,-22,-67,1,0,0,1,0.0,20.0,12085.0,57.0,June,June:1,,-0.15,17.32,Potosi,Sud Lipez
-22_117,-22,117,1,1,1,1,57000.0,0.0,600.0,3.0,March,March:1,,-0.4,8.6,Western Australia, Ashburton
-22_123,-22,123,2,0,0,2,2354.0,0.0,2000.0,14.0,January,January:1;March:1,,-0.36,10.1,Western Australia,"Pilbara Coast, Pilbara coast"
-22_124,-22,124,3,0,0,0,98000.0,7.0,7045.0,27.0,February,February:1,,0.16,27.69,Western Australia,"Onslow, Pilbara"
-22_165,-22,165,1,0,0,1,0.0,0.0,0.0,0.0,February,February:1,,-0.65,0.0,Sud,Bourail commune
-22_166,-22,166,1,0,0,1,40000.0,2.0,1100.0,0.0,March,March:1,,-0.23,14.57,Sud,Noumea
-22_35,-22,35,1,0,0,1,0.0,10.0,162770.0,0.0,February,February:1,,-0.26,13.64,Inhambane,Vilankulo
-22_44,-22,44,1,0,0,1,181.0,2.0,1900.0,0.0,January,January:1,,-0.35,10.34,Toliary,Morombe
-22_47,-22,47,1,1,1,1,36000.0,89.0,174007.0,1.0,January,January:1,,0.34,33.83,Fianarantsoa,Ambalavao
-23_-142,-23,-142,1,0,0,0,16000.0,6.0,0.0,27.0,February,February:1,,-0.11,18.67,Iles Australes,Tuomoto
-23_-52,-23,-52,1,0,0,0,0.0,33.0,4300.0,27.0,June,June:1,,-0.07,20.06,Parana,Parana state
-23_-57,-23,-57,2,1,2,2,0.0,2.0,57680.0,0.0,April,April:1;August:1,,-0.35,10.25,Concepcion,"Concepcion, Horqueta"
-23_114,-23,114,1,0,0,1,200000.0,1.0,2672.0,4.0,March,March:1,,-0.26,13.53,Western Australia,Exmouth
-23_145,-23,145,20,2,3,9,3657925.0,60.0,63606.0,9.0,January,January:4;February:2;March:1;April:3;June:1;November:2;December:3,-0.1058,1.06,58.43,Queensland," Queensland, Brisbane, Brisbane region, Cairns, Gold coast, North Queensland, Queensland, Queensland State, Southern Queensland, TooWoomba, Townsville, Townsville area"
-23_150,-23,150,1,0,0,0,155600.0,0.0,0.0,0.0,December,December:1,,-0.38,9.39,Queensland, Rockhampton
-23_26,-23,26,1,0,1,1,0.0,0.0,400.0,0.0,December,December:1,,-0.65,0.0,Central,Mahalapye
-23_44,-23,44,4,2,2,3,64000.0,121.0,72923.0,0.25,February,February:3;December:1,0.0,0.66,45.05,Toliary," Atsimo Andrefana, Androka, Sakaraha, Tulear"
-23_45,-23,45,1,0,0,0,3100.0,29.0,75000.0,27.0,January,January:1,,0.1,25.66,Toliary, South-West Tulear
-23_48,-23,48,1,0,1,1,0.0,120.0,192132.0,2.0,March,March:1,,0.14,27.28,Fianarantsoa,Ambohigogo
-24_134,-24,134,1,0,0,0,20417.0,1.0,0.0,27.0,March,March:1,,-0.31,11.74,Northern Territory,Alice Springs
-24_151,-24,151,1,0,0,1,0.0,0.0,300.0,0.0,December,December:1,,-0.65,0.0,Queensland,Gladstone
-24_29,-24,29,2,0,0,2,9000.0,1.0,216.0,0.5,January,January:1;September:1,,-0.21,15.09,Limpopo,Limpopo
-24_47,-24,47,1,0,0,0,50000.0,140.0,600000.0,2.0,January,January:1,,0.42,36.64,Fianarantsoa,Befotaka
-25_-51,-25,-51,1,0,0,0,0.0,15.0,48.0,0.0,June,June:1,,-0.19,15.77,Parana,Irati town
-25_-52,-25,-52,1,0,0,0,0.0,3.0,676.0,0.0,June,June:1,,-0.42,7.88,Parana,Parana State
-25_-55,-25,-55,1,0,0,0,0.0,33.0,77.0,0.0,September,September:1,,-0.07,20.06,Alto Parana,Ciudad Del Este
-25_-56,-25,-56,1,0,0,1,0.0,0.0,12500.0,0.0,July,July:1,,-0.65,0.0,Caaguazu,Caaguazu
-25_-57,-25,-57,2,1,2,2,90000.0,6.0,16228.0,0.5,September,September:2,,0.05,24.02,Cordillera,"Cordilelra, Cordillera"
-25_122,-25,122,1,0,0,0,31286.0,15.0,0.0,27.0,March,March:1,,0.04,23.9,Western Australia,Western Australia
-25_152,-25,152,2,1,1,1,2000000.0,6.0,7500.0,7.0,January,January:1,,0.12,26.46,Queensland,"Bundaberg, Bundaberg Qld"
-25_33,-25,33,1,1,1,1,17000.0,7.0,750102.0,0.0,February,February:1,,-0.08,19.48,Gaza, Chokwe distrcits 
-25_34,-25,34,1,0,1,1,0.0,20.0,40042.0,0.0,January,January:1,,-0.15,17.32,Gaza,Xai-Xai
-25_44,-25,44,1,0,0,0,10000.0,200.0,540043.0,0.0,January,January:1,,0.44,37.4,Toliary,Ampanihy
-25_45,-25,45,1,0,0,1,0.0,78.0,7985.0,1.0,January,January:1,,0.07,24.85,Toliary,Tsihombe
-26_28,-26,28,2,0,0,1,92000.0,64.0,500630.0,3.5,January,January:1;September:1,,0.42,36.72,Gauteng,"Midrand, Transvaal"
-26_30,-26,30,1,0,1,1,0.0,20.0,40042.0,0.0,January,January:1,,-0.15,17.32,Mpumalanga, Mpumalanga provinces
-26_31,-26,31,2,0,0,1,54152.0,54.0,639035.0,4.5,January,January:1;August:1,,0.38,35.35,Hhohho,"All country, Mbabane"
-26_32,-26,32,1,1,1,1,1500.0,12.0,1700.0,0.0,October,October:1,,-0.06,20.33,Maputo,Maputo
-26_33,-26,33,4,0,0,0,89500.0,123.0,550051.0,5.75,January,January:1;February:1;March:1;October:1,0.0,0.67,45.4,Maputo,"Maputo, Maputo province"
-27_-52,-27,-52,1,1,1,1,2000.0,2.0,11037.0,0.0,April,April:1,,-0.3,12.22,Santa Catarina,Xanxere 
-27_-56,-27,-56,2,0,2,2,2000.0,5.0,27100.0,0.5,August,August:1;September:1,,-0.06,20.16,Itapua,"Encarnacion, Itapua"
-27_153,-27,153,3,0,0,0,324717.0,11.0,20025.0,27.0,January,January:1;December:1,0.0,0.25,30.93,Queensland," Brisbane, Brisbane, Brisbane "
-27_31,-27,31,1,0,0,1,0.0,0.0,1150.0,0.0,January,January:1,,-0.65,0.0,Manzini,Manzini
-28_-63,-28,-63,1,0,0,0,0.0,100.0,100000.0,27.0,February,February:1,,0.11,26.25,Santiago Del Estero,Santiago Del Estero
-28_153,-28,153,2,0,1,2,450000.0,1.0,12000.0,3.0,February,February:1;November:1,,-0.12,18.16,New South Wales,"Fairfield, Logan"
-28_28,-28,28,1,0,1,1,0.0,1.0,2773.0,1.0,October,October:1,,-0.54,3.94,Free State,Meqheleng
-28_30,-28,30,1,0,0,1,0.0,1.0,300.0,0.0,February,February:1,,-0.54,3.94,KwaZulu-Natal,Newcastle
-28_31,-28,31,1,1,1,1,320000.0,11.0,518.0,1.0,October,October:1,,0.05,24.09,KwaZulu-Natal, Nquthu 
-29_-49,-29,-49,1,0,0,1,0.0,2.0,344.0,0.0,January,January:1,,-0.47,6.25,Santa Catarina,Criciuma
-29_-50,-29,-50,1,0,0,1,350000.0,4.0,150060.0,2.0,March,March:1,,-0.09,19.18,Rio Grande Do Sul,Torres
-29_27,-29,27,1,0,0,0,0.0,2.0,2000.0,27.0,April,April:1,,-0.47,6.25,Free State,Mautse 
-29_28,-29,28,2,1,1,2,0.0,1.0,3601.0,13.5,October,October:1;December:1,,-0.42,7.94,Berea,"Berea district, Leribe"
-29_31,-29,31,3,0,1,2,403000.0,21.0,3560.0,0.0,January,January:1;March:1;December:1,0.0,0.36,34.55,KwaZulu-Natal,"KwaZulu-Natal, Kwazulu Natal, Natal"
-2_11,-2,11,2,0,2,2,0.0,0.0,2565.0,1.0,April,April:2,,-0.54,4.0,Ngounie,Mouila
-2_29,-2,29,1,1,1,1,0.0,3.0,5874.0,0.0,September,September:1,,-0.42,7.88,Iburengerazuba, Rubavu
-2_30,-2,30,1,1,1,1,0.0,0.0,679.0,0.0,April,April:1,,-0.65,0.0,Iburasirazuba,Gatsibo district 
-30_-53,-30,-53,1,0,1,1,0.0,3.0,1600.0,0.0,May,May:1,,-0.42,7.88,Rio Grande Do Sul,Rio Grande do Sul state
-30_-67,-30,-67,1,0,0,0,0.0,1.0,1000.0,27.0,December,December:1,,-0.54,3.94,La Rioja,La Riojaprovince
-30_28,-30,28,2,0,1,2,0.0,0.0,5500.0,13.5,January,January:1;December:1,,-0.54,4.0,Mafeteng,"Maseru region, Matefeng district"
-30_30,-30,30,1,0,1,1,0.0,18.0,0.0,1.0,January,January:1,,-0.16,16.75,KwaZulu-Natal,Richmond
-30_31,-30,31,1,0,1,1,0.0,5.0,3576.0,0.0,November,November:1,,-0.36,10.19,KwaZulu-Natal,Durban
-31_-57,-31,-57,1,0,0,0,0.0,1.0,500.0,0.0,December,December:1,,-0.54,3.94,Artigas,Artigas
-31_-64,-31,-64,1,0,0,1,15000.0,16.0,2000.0,0.0,April,April:1,,0.04,23.67,Tucuman,Salta
-31_29,-31,29,1,0,0,1,0.0,21.0,603.0,0.0,January,January:1,,-0.14,17.58,Eastern Cape,Mount Ayliff
-32_-64,-32,-64,3,1,1,2,17200.0,25.0,5500.0,3.67,February,February:1;October:1;November:1,0.0,0.31,33.02,Cordoba,"Cordoba, Sierras Chicas"
-32_116,-32,116,1,0,1,1,1390000.0,0.0,0.0,0.0,March,March:1,,-0.33,11.11,Western Australia,Joondalup
-32_147,-32,147,20,1,3,9,4093324.0,22.0,3004578.0,1.31,January,January:2;February:2;March:2;April:1;May:1;July:1;August:1;September:2;October:2;November:2,0.0416,0.9,52.97,New South Wales," New South Wales,  New South wales, Armidale, New South Wales, New South Wales Coast, South New Gales, South Wales, Sydney, Sydney region"
-32_152,-32,152,3,1,1,2,1384000.0,8.0,401174.0,11.67,December,April:1;December:2,0.0,0.24,30.44,New South Wales," Tarree , Dungog, Taree"
-32_26,-32,26,4,0,1,3,170000.0,87.0,106160.0,8.5,December,April:1;July:1;December:2,0.0,0.63,43.96,Eastern Cape,"Cap Oriental, Eastern Cape, Goodwood, Umtata"
-33_-57,-33,-57,1,0,0,0,0.0,0.0,2000.0,0.0,September,September:1,,-0.65,0.0,Rio Negro,Rio Negro department
-33_-71,-33,-71,3,1,1,1,6800.0,106.0,260083.0,9.33,July,July:2;August:1,0.0,0.53,40.34,Region Metropolitana De Santiago,"Northeast of Santiago, Santiago area, Valparaiso"
-33_116,-33,116,2,0,0,0,0.0,0.0,10045.0,27.0,September,September:1,,-0.54,4.0,Western Australia," Bunbury, Manduarh"
-33_149,-33,149,1,0,0,0,0.0,0.0,0.0,,Unknown,NA,,-0.65,0.0,New South Wales,Orange
-33_150,-33,150,1,0,0,0,39200.0,0.0,70014.0,27.0,February,February:1,,-0.41,8.31,New South Wales, Bathurst 
-33_151,-33,151,1,0,0,0,140000.0,1.0,15611.0,27.0,December,December:1,,-0.27,13.25,New South Wales,Singleton district
-33_152,-33,152,1,0,0,0,0.0,0.0,0.0,,Unknown,NA,,-0.65,0.0,New South Wales, Newcastle
-34_-60,-34,-60,1,0,1,1,0.0,4.0,2364.0,0.0,September,September:1,,-0.39,9.15,Misiones,San Pedro department
-34_151,-34,151,7,0,0,1,77388.0,7.0,180188.0,21.6,January,January:2;February:1;August:1;November:1,-0.3963,0.35,34.34,New South Wales,"Kuringai, Sydney, Sydney "
-34_19,-34,19,4,1,1,4,25041.0,8.0,22647.0,0.75,August,April:1;June:1;August:2,0.0,0.21,29.49,Western Cape,"Bishop Lavis, Cape Town, Gugulethu"
-34_22,-34,22,1,1,1,1,283000.0,9.0,6918.0,1.0,June,June:1,,0.02,22.95,Western Cape, Mossel Bay
-35_-56,-35,-56,3,0,0,3,25000.0,9.0,1612.0,0.33,March,March:1;August:1;December:1,0.0,0.16,27.88,Canelones,"Canelones, Canelones department"
-35_-58,-35,-58,1,1,1,1,0.0,2.0,1200.0,1.0,April,April:1,,-0.47,6.25,Buenos Aires, Quilmes
-35_-59,-35,-59,2,0,1,1,2000.0,61.0,7810.0,1.0,January,January:1;October:1,,0.32,33.44,Buenos Aires,"Lujan, San Justo"
-35_-60,-35,-60,1,1,1,1,2000.0,4.0,12.0,0.0,December,December:1,,-0.21,15.12,Buenos Aires,Chivilcoy
-35_118,-35,118,1,0,0,0,77600.0,2.0,240220.0,0.0,May,May:1,,-0.21,15.09,Western Australia,Albany
-35_139,-35,139,1,0,0,0,0.0,0.0,0.0,,Unknown,NA,,-0.65,0.0,South Australia,Adelaid
-35_149,-35,149,2,0,0,2,42000.0,1.0,1200.0,0.0,January,January:1;December:1,,-0.18,16.3,Australian Capital Territory,"Canberra, Griffith"
-36_139,-36,139,1,0,0,0,0.0,0.0,0.0,,Unknown,NA,,-0.65,0.0,South Australia, Victoria Harbour
-36_145,-36,145,1,0,0,0,0.0,0.0,0.0,,Unknown,NA,,-0.65,0.0,Victoria,Tongala
-36_174,-36,174,1,0,0,1,0.0,0.0,300.0,2.0,March,March:1,,-0.65,0.0,Northland,Northland
-37_-61,-37,-61,6,0,1,4,60000.0,44.0,21100.0,0.0,February,January:1;February:2;April:2;December:1,0.0,0.59,42.64,Buenos Aires,"Buenos Aires, Buenos Aires Province, Buenos Aires province, River Plate"
-37_-71,-37,-71,1,0,0,1,0.0,45.0,112.0,1.0,May,May:1,,-0.02,21.78,Bio-Bio,Antuco
-37_144,-37,144,5,0,0,2,380354.0,2.0,390.0,0.0,December,May:1;November:1;December:2,0.3506,0.14,27.17,Victoria,"Castlemaine, Dendifo, Melbourne region, Victoria"
-37_150,-37,150,1,0,0,0,18700.0,0.0,4654.0,27.0,April,April:1,,-0.43,7.72,New South Wales, Pambula
-37_175,-37,175,1,0,1,1,9100.0,3.0,457.0,0.0,December,December:1,,-0.21,15.04,Auckland,Auckland
-37_176,-37,176,2,0,0,0,0.0,4.0,2140.0,0.0,January,January:1;December:1,,-0.27,13.15,Waikato,"Coromandel District, Thames Coromandel"
-38_-11,-38,-11,1,0,0,1,0.0,0.0,300.0,0.0,May,May:1,,-0.65,0.0,Tristan Da Cunha,Tristan da Cunha
-38_145,-38,145,2,0,0,0,0.0,0.0,2025.0,27.0,December,December:1,,-0.54,4.0,Victoria,Melbourne
-38_178,-38,178,2,1,1,1,20000.0,6.0,0.0,0.5,March,March:1;September:1,,0.01,22.84,Gisborne,"Gisborne, Gisborne District"
-39_-70,-39,-70,2,0,0,1,0.0,20.0,0.0,13.5,March,March:1;September:1,,-0.03,21.31,Neuquen,"Nequen province, Neugen"
-39_-72,-39,-72,1,0,0,1,0.0,2.0,2400.0,0.0,May,May:1,,-0.47,6.25,Araucania,Aracania region
-3_11,-3,11,1,0,1,1,0.0,0.0,1765.0,58.0,December,December:1,,-0.65,0.0,Nyanga,Tchimbanga
-3_19,-3,19,1,0,0,1,0.0,17.0,22500.0,0.0,February,February:1,,-0.17,16.44,Mai-Ndombe,Yumbi
-3_28,-3,28,1,0,0,1,0.0,8.0,5389.0,0.0,February,February:1,,-0.29,12.5,Sud-Kivu,South Kivu
-3_29,-3,29,2,0,0,2,0.0,0.0,15500.0,0.0,January,January:1;February:1,,-0.54,4.0,Bubanza,"Bubanza province, Kinama"
-3_30,-3,30,2,0,1,2,0.0,12.0,30860.0,13.5,February,February:1;March:1,,-0.11,18.59,Karuzi,"Kayanza Prov, Nyabikere"
-41_-73,-41,-73,1,0,0,0,0.0,4.0,2000.0,0.0,June,June:1,,-0.39,9.15,Los Lagos,Santiago & Puerto Mont
-41_175,-41,175,1,0,0,1,3000.0,2.0,0.0,0.0,October,October:1,,-0.29,12.54,Wellington,Kapiti coast
-41_176,-41,176,1,0,0,0,0.0,0.0,0.0,0.0,July,July:1,,-0.65,0.0,Wellington,Masterton
