grid_id,lat,lon,count,freq_5yr,freq_10yr,freq_20yr,total_damages,total_deaths,total_affected,avg_duration,top_month,monthly_dist,risk_slope,severity_score,severity_score_normalized,primary_admin1,unique_locations
49_2,49,2,1,0,0,0,0.0,21.0,0.0,0.0,June,June:1,,-0.13,14.87,Ile-de-France,Clamart 
49_93,49,93,1,1,1,1,0.0,17.0,0.0,0.0,October,October:1,,-0.19,13.9,Uvs, Zavkhan province
4_-53,4,-53,1,0,0,1,0.0,10.0,5.0,0.0,April,April:1,,-0.34,11.54,Cayenne,Cayenne province
4_-74,4,-74,1,0,0,0,0.0,200.0,0.0,0.0,June,June:1,,0.54,25.51,Cundinamarca,Bogota
4_-77,4,-77,1,0,0,0,0.0,5.0,110.0,0.0,May,May:1,,-0.53,8.62,Valle Del Cauca,Danubio
4_125,4,125,1,0,0,1,0.0,32.0,3990.0,2.0,January,January:1,,-0.01,16.82,Sulawesi Utara,Tahuna
4_126,4,126,1,0,0,1,0.0,63.0,0.0,0.0,January,January:1,,0.19,20.01,Sulawesi Utara,Sangihe chains 
52_-3,52,-3,1,0,0,0,0.0,140.0,0.0,0.0,October,October:1,,0.43,23.81,Wales,Aberfan
53_33,53,33,2,0,0,0,0.0,239.0,300.0,0.0,January,January:1;December:1,,0.8,29.52,Bryansk," Caucasus Mountains, Caucasus Mountain"
56_-130,56,-130,1,0,0,0,0.0,26.0,22.0,0.0,February,February:1,,-0.07,15.86,British Columbia,Granuc Mine 
58_12,58,12,1,0,0,0,11000.0,13.0,50.0,0.0,November,November:1,,2.52,56.7,Vastra Gotaland,Goteborg
59_163,59,163,1,0,0,1,0.0,9.0,0.0,0.0,January,January:1,,-0.37,11.08,Kamchatka,Kamchatskaya Oblast Province
5_-4,5,-4,1,0,1,1,0.0,27.0,10006.0,1.0,June,June:1,,-0.06,16.03,Abidjan, Yopugon boroughs 
5_-74,5,-74,2,0,1,1,0.0,300.0,1593.0,0.0,February,February:1;June:1,,0.87,30.61,Cundinamarca,"Altos de Cazuca , Quebrada Blanca"
5_-75,5,-75,3,0,0,0,0.0,33.0,1097.0,0.0,May,May:1;November:1;December:1,,0.34,22.35,Caldas,"Caldas, Near Fresno"
5_-76,5,-76,7,1,2,4,2000.0,224.0,1598.0,0.71,November,March:1;April:1;May:1;June:1;November:3,0.0,3.54,72.78,Caldas," Dosquebradas, Filadelfia district , Manizales, Manizales , Manizales district , Marizales"
5_-77,5,-77,1,0,1,1,0.0,30.0,7.0,0.0,July,July:1,,-0.03,16.52,Choco,Novita district 
5_101,5,101,1,0,0,0,0.0,50.0,262.0,0.0,August,August:1,,0.12,18.92,Perak,Pos Dipang 
65_-14,65,-14,1,0,0,0,0.0,12.0,0.0,0.0,December,December:1,,-0.29,12.34,Austurland,Neskaupstadhur
66_-23,66,-23,2,0,0,0,5789.0,34.0,83.0,0.0,January,January:1;October:1,,2.81,61.23,Vestfirdir,"Flateyri, Sudavik"
6_-76,6,-76,6,1,3,3,0.0,1011.0,6800.0,0.17,May,May:2;June:1;September:2;December:1,0.0,1.65,43.03,Antioquia,"Medellin, Medellin district, Medellin district , Salgar city , San Antonio De Prado, Villatina "
6_-77,6,-77,1,0,0,1,0.0,25.0,3000.0,0.0,April,April:1,,-0.08,15.67,Choco, Choco
6_10,6,10,1,0,0,1,0.0,20.0,100.0,0.0,July,July:1,,-0.15,14.65,Sud-Ouest,Wabane village 
6_125,6,125,1,0,0,0,0.0,21.0,0.0,0.0,September,September:1,,-0.13,14.87,South Cotabato,Kimatu
6_37,6,37,2,2,2,2,36.0,44.0,21.0,3.0,May,May:1;September:1,,1.37,38.54,Southern Nations; Nationalities And Peoples," des nationalités et des peuples du Sud , Gamo Gofa"
6_7,6,7,2,0,0,1,0.0,17.0,1800.0,13.5,September,September:1;December:1,,0.01,17.06,Anambra,"Amakor, Anambra state"
7_-75,7,-75,2,0,0,1,0.0,84.0,0.0,0.0,January,January:1;June:1,,0.48,24.53,Antioquia,"San Josecito, Valdivia district"
7_-76,7,-76,2,0,1,1,0.0,75.0,0.0,2.0,June,June:1;September:1,,0.45,23.99,Antioquia," Frontino , Giraldo district "
7_124,7,124,2,0,0,1,0.0,23.0,1245.0,13.5,May,May:2,,0.09,18.44,Maguindanao,"Mindanao Isl., Mindanao/Monkayo"
7_126,7,126,2,0,1,1,0.0,99.0,23.0,0.0,January,January:1;April:1,,0.53,25.31,Compostela Valley,"Davao Oriental, Napnapan village "
7_38,7,38,1,0,0,1,0.0,4.0,165.0,0.0,July,July:1,,-0.58,7.74,Southern Nations; Nationalities And Peoples,Wolayita district
7_5,7,5,1,0,0,1,0.0,15.0,0.0,0.0,December,December:1,,-0.23,13.34,Osun, Atakumosa East districts 
7_81,7,81,3,2,2,2,0.0,299.0,1527.0,0.33,October,October:3,,1.01,32.83,Badulla,"Haldummulla area , Kodigama, Koslanda area "
8_-13,8,-13,2,1,2,2,30000.0,1118.0,11921.0,0.0,August,August:2,,4.36,85.68,Western," Malama/Kamayama, Western Area Urb district "
8_-72,8,-72,1,0,0,0,0.0,18.0,518.0,0.0,October,October:1,,-0.18,14.17,Tachira,Tachira state
8_-73,8,-73,1,0,0,0,0.0,10.0,117.0,0.0,August,August:1,,-0.34,11.54,Norte De Santander, Serrania del Perija
8_-74,8,-74,1,0,0,1,0.0,70.0,2000.0,2.0,October,October:1,,0.22,20.51,Bolivar,Montecristo district
8_125,8,125,1,0,1,1,0.0,5.0,5.0,0.0,July,July:1,,-0.53,8.62,Bukidnon,Bukidnon district 
8_126,8,126,5,0,3,3,0.0,92.0,10721.0,0.0,May,February:1;April:1;May:2;September:1,0.0,0.85,30.35,Davao Del Norte," Brgy Kingking villages , Davao Del Norte Province, Davao Region, Davao del Sur"
8_99,8,99,1,0,0,1,0.0,3.0,110.0,0.0,October,October:1,,-0.65,6.67,Krabi,Baan Huay Nam Khiew village 
9_77,9,77,1,0,0,1,0.0,55.0,0.0,0.0,November,November:1,,0.15,19.37,Kerala,Thiruvananthapuram district
